Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > ALIZE,BAMBOO Molochnyj,https://2676270.ru/upload/iblock/2c5/1.jpg,"Состав: 100 % бамбук, Длина нити: 100гр 220м, Вес упаковки: 500",1005,visible,variation,BAMBOO Molochnyj,Цвет,Молочный,BAMBOO
ПРЯЖА > ALIZE,BAMBOO Svetlo-seryj,https://2676270.ru/upload/iblock/6aa/52.jpg,"Состав: 100 % бамбук, Длина нити: 100гр 220м, Вес упаковки: 500",1005,visible,variation,BAMBOO Svetlo-seryj,Цвет,Светло-серый,BAMBOO
ПРЯЖА > ALIZE,BAMBOO Belyj,https://2676270.ru/upload/iblock/a02/55.jpg,"Состав: 100 % бамбук, Длина нити: 100гр 220м, Вес упаковки: 500",1005,visible,variation,BAMBOO Belyj,Цвет,Белый,BAMBOO
ПРЯЖА > ALIZE,BAMBOO,https://2676270.ru/upload/resize_cache/iblock/e69/230_189_1/1357831497bamboo_fine_yumak_1.jpg,"Состав: 100 % бамбук, Длина нити: 100гр 220м, Вес упаковки: 500",1005,visible,variable,BAMBOO,Цвет,"Молочный, Светло-серый, Белый",
ПРЯЖА > ALIZE,BAMBOO BATİK belyj\bezhevyj,https://2676270.ru/upload/iblock/d2b/b.batik-1765-buyuk-001.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK belyj\bezhevyj,Цвет,белый\бежевый,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK belyj\rozovyj,https://2676270.ru/upload/iblock/d44/1333018515bahar_batik_1769nf_enl.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK belyj\rozovyj,Цвет,белый\розовый,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK Rozovyj/fioletovyj/lilovyj,https://2676270.ru/upload/iblock/a77/b.batik-1787-buyuk.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK Rozovyj/fioletovyj/lilovyj,Цвет,Розовый/фиолетовый/лиловый,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK Goluboj/belyj mel.,https://2676270.ru/upload/iblock/044/1833.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK Goluboj/belyj mel.,Цвет,Голубой/белый мел.,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK Sirenevyj/belyj/sinij,https://2676270.ru/upload/iblock/501/unnamed.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK Sirenevyj/belyj/sinij,Цвет,Сиреневый/белый/синий,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK sinij/zelenyj/zheltyj/sirenevyj,https://2676270.ru/upload/iblock/b62/b.batik-2597-buyuk.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK sinij/zelenyj/zheltyj/sirenevyj,Цвет,синий/зеленый/желтый/сиреневый,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK Belyj/seryj mel.,https://2676270.ru/upload/iblock/d31/2905.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variation,BAMBOO BATİK Belyj/seryj mel.,Цвет,Белый/серый мел.,BAMBOO BATİK
ПРЯЖА > ALIZE,BAMBOO BATİK,https://2676270.ru/upload/resize_cache/iblock/817/230_189_1/1326960243bamboo_fine_batik_yumak.jpg,"Состав: 100 % бамбук, Длина нити: 100гр. 220мт., Вес упаковки: 500",1080,visible,variable,BAMBOO BATİK,Цвет,"белый\бежевый, белый\розовый, Розовый/фиолетовый/лиловый, Голубой/белый мел., Сиреневый/белый/синий, синий/зеленый/желтый/сиреневый, Белый/серый мел.",
ПРЯЖА > ALIZE,BAMBOO FINE Molochnyj,https://2676270.ru/upload/iblock/67c/1360063703bamboo_fine_01.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Molochnyj,Цвет,Молочный,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE persikovyj,https://2676270.ru/upload/iblock/d33/1390307754bamboo_fine_145.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE persikovyj,Цвет,персиковый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE bezhevyj,https://2676270.ru/upload/iblock/1a3/1844.300x0.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE bezhevyj,Цвет,бежевый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Азур (плесень),https://2676270.ru/upload/iblock/285/1519633830192.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Азур (плесень),Цвет,Азур (плесень),BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Rozovyj,https://2676270.ru/upload/iblock/3f9/1360063939bamboo_fine_194.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Rozovyj,Цвет,Розовый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Tsyplenok,https://2676270.ru/upload/iblock/54f/1360064132bamboo_fine_216.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Tsyplenok,Цвет,Цыпленок,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Temno-rozovyj,https://2676270.ru/upload/iblock/bb4/1360063952bamboo_fine_246.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Temno-rozovyj,Цвет,Темно-розовый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Zheltyj,https://2676270.ru/upload/iblock/811/7bf3ca23-27af-11e7-81aa-000c29cdd033.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Zheltyj,Цвет,Желтый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Sinij elektrik,https://2676270.ru/upload/iblock/260/1360063796bamboo_fine_303.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Sinij elektrik,Цвет,Синий электрик,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Temno-seryj,https://2676270.ru/upload/iblock/d81/31775141_huge-001.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Temno-seryj,Цвет,Темно-серый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Temno-goluboj,https://2676270.ru/upload/iblock/ec6/bamboo_fine_22_medium_small_best_fit.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Temno-goluboj,Цвет,Темно-голубой,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE jarko - rozovyj,https://2676270.ru/upload/iblock/1c6/1390307887bamboo_fine_46.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE jarko - rozovyj,Цвет,ярко - розовый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Birjuzovyj,https://2676270.ru/upload/iblock/920/1360063827bamboo_fine_484.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Birjuzovyj,Цвет,Бирюзовый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Хаки,https://2676270.ru/upload/iblock/9e2/1360063926bamboo_fine_486.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Хаки,Цвет,Хаки,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Seryj,https://2676270.ru/upload/iblock/f07/1360063765bamboo_fine_52.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Seryj,Цвет,Серый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Krasnyj,https://2676270.ru/upload/iblock/4d1/1360063981bamboo_fine_56.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Krasnyj,Цвет,Красный,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE korallovyj,https://2676270.ru/upload/iblock/fe5/1390307833bamboo_fine_560.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE korallovyj,Цвет,коралловый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE zelennnaja trava,https://2676270.ru/upload/iblock/353/1390307979bamboo_fine_562.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE zelennnaja trava,Цвет,зеленнная трава,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Chernyj,https://2676270.ru/upload/iblock/78a/1360063714bamboo_fine_60.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Chernyj,Цвет,Черный,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE salatovyj,https://2676270.ru/upload/iblock/b06/2290.300x0.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE salatovyj,Цвет,салатовый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Норка,https://2676270.ru/upload/iblock/f86/1451293589bamboo_fine_629.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Норка,Цвет,Норка,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Sirenevyj,https://2676270.ru/upload/iblock/886/1360063855bamboo_fine_65.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Sirenevyj,Цвет,Сиреневый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Беж,https://2676270.ru/upload/iblock/85d/1360063727bamboo_fine_67.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Беж,Цвет,Беж,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE Molochno-bezhevyj,https://2676270.ru/upload/iblock/95c/1360063742bamboo_fine_76.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variation,BAMBOO FINE Molochno-bezhevyj,Цвет,Молочно-бежевый,BAMBOO FINE
ПРЯЖА > ALIZE,BAMBOO FINE,https://2676270.ru/upload/resize_cache/iblock/2b0/230_189_1/1357831497bamboo_fine_yumak_1.jpg,"Состав: 100% бамбук, Длина нити: 100гр.- 440мт., Вес упаковки: 500",1005,visible,variable,BAMBOO FINE,Цвет,"Молочный, персиковый, бежевый, Азур (плесень), Розовый, Цыпленок, Темно-розовый, Желтый, Синий электрик, Темно-серый, Темно-голубой, ярко - розовый, Бирюзовый, Хаки, Серый, Красный, коралловый, зеленнная трава, Черный, салатовый, Норка, Сиреневый, Беж, Молочно-бежевый",
ПРЯЖА > ALIZE,BAMBOO FINE BATIK rozovyj/belyj,https://2676270.ru/upload/iblock/527/1333109962bamboofine_batik_1787.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variation,BAMBOO FINE BATIK rozovyj/belyj,Цвет,розовый/белый,BAMBOO FINE BATIK
ПРЯЖА > ALIZE,BAMBOO FINE BATIK birjuza/salatovyj/seryj,https://2676270.ru/upload/iblock/a2f/1333110015bamboofine_batik_2995.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variation,BAMBOO FINE BATIK birjuza/salatovyj/seryj,Цвет,бирюза/салатовый/серый,BAMBOO FINE BATIK
ПРЯЖА > ALIZE,BAMBOO FINE BATIK rozovyj/malinovyj,https://2676270.ru/upload/iblock/eed/1333110086bamboofine_batik_3255.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variation,BAMBOO FINE BATIK rozovyj/malinovyj,Цвет,розовый/малиновый,BAMBOO FINE BATIK
ПРЯЖА > ALIZE,BAMBOO FINE BATIK rozovyj/zelen'/goluboj,https://2676270.ru/upload/iblock/387/1333110140bamboofine_batik_3260.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variation,BAMBOO FINE BATIK rozovyj/zelen'/goluboj,Цвет,розовый/зелень/голубой,BAMBOO FINE BATIK
ПРЯЖА > ALIZE,BAMBOO FINE BATIK persik/rozovyj,https://2676270.ru/upload/iblock/f03/1360062532bamboofine_batik_3682.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variation,BAMBOO FINE BATIK persik/rozovyj,Цвет,персик/розовый,BAMBOO FINE BATIK
ПРЯЖА > ALIZE,BAMBOO FINE BATIK,https://2676270.ru/upload/resize_cache/iblock/775/230_189_1/BAMBOO FINE BATİK.jpg,"Состав: 100% бамбук, Длина нити: 100гр. 440мт., Вес упаковки: 500",1080,visible,variable,BAMBOO FINE BATIK,Цвет,"розовый/белый, бирюза/салатовый/серый, розовый/малиновый, розовый/зелень/голубой, персик/розовый",
ПРЯЖА > ALIZE,BELLA Svetlo-zheltyj,https://2676270.ru/upload/iblock/5cc/1333111204bella_13.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Svetlo-zheltyj,Цвет,Светло-желтый,BELLA
ПРЯЖА > ALIZE,BELLA Kofejnyj,https://2676270.ru/upload/iblock/2a3/alize-bella-172-oriskova-001.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Kofejnyj,Цвет,Кофейный,BELLA
ПРЯЖА > ALIZE,BELLA Svetlo-seryj,https://2676270.ru/upload/iblock/240/1360071258bella_21.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Svetlo-seryj,Цвет,Светло-серый,BELLA
ПРЯЖА > ALIZE,BELLA бирюза,https://2676270.ru/upload/iblock/385/1360070896bella_213.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA бирюза,Цвет,бирюза,BELLA
ПРЯЖА > ALIZE,BELLA Sinij elektrik,https://2676270.ru/upload/iblock/34b/1360071014bella_303.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Sinij elektrik,Цвет,Синий электрик,BELLA
ПРЯЖА > ALIZE,BELLA Rozovyj,https://2676270.ru/upload/iblock/c00/1360070627bella_32.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Rozovyj,Цвет,Розовый,BELLA
ПРЯЖА > ALIZE,BELLA Jarko-sinij,https://2676270.ru/upload/iblock/293/1360071049bella_333.jpg,"Состав: 100% хлопок, Длина нити: 50гр. 180мт., Вес упаковки: 250",472,visible,variation,BELLA Jarko-sinij,Цвет,Ярко-синий,BELLA
